10,0.0005721306661143899
20,-0.0001567830768181011
30,-0.00015293901378754526
40,-0.0001499120844528079
50,-0.00015494767285417765
60,7.944327990117017e-06
70,8.73985391081078e-06
80,9.083846634894144e-06
90,9.430717909708619e-06
100,9.536057405057363e-06
