10,0.021461134776473045
20,0.07875760644674301
30,0.19240863621234894
40,0.3556198477745056
50,0.6136283874511719
60,0.68026202917099
70,0.5398830771446228
80,0.7231081128120422
90,0.8590643405914307
100,0.8529878258705139
