10,-7.372463226318359
20,-7.372463226318359
30,-7.372463226318359
40,-7.372463226318359
50,-7.372463226318359
60,-7.372463226318359
70,-7.372463226318359
80,-7.372463226318359
90,-7.372463226318359
100,-0.9578757286071777
